CUST_NUM,MTH,TARIFF_PLAN,AMT_PF
16649,10,TP6,1000
16651,8,TP6,100
16652,8,TP5,2000
16652,9,TP5,1600
16652,10,TP5,1600
16654,9,TP3,800
16658,8,TP6,1000
16660,8,TP5,1200
16663,9,TP6,100
16668,8,TP2,1200
16668,9,TP2,1200
16668,10,TP2,1200
16670,8,TP5,1600
16672,10,TP6,100
16673,8,TP6,700
16673,10,TP6,100
16674,8,TP6,100
16677,8,TP4,1200
16677,9,TP4,1200
16677,10,TP4,1200
16687,8,TP5,400
16687,8,TP6,200
16687,9,TP6,200
16704,8,TP6,200
16710,8,TP5,800
16710,9,TP5,400
16710,10,TP5,1600
16711,10,TP6,200
16712,8,TP5,1600
16712,9,TP5,2000
16712,10,TP5,1600
16715,8,TP4,1200
16715,9,TP4,1200
16715,10,TP4,1200
16722,8,TP5,800
16722,9,TP5,400
16723,8,TP6,800
16723,9,TP6,100
16723,10,TP6,200
16725,8,TP4,1200
16725,9,TP4,1200
16725,10,TP4,1200
16726,8,TP4,1200
16726,9,TP4,1200
16726,10,TP4,1200
1673,8,TP5,1600
1673,9,TP4,1200
1673,9,TP5,400
1674,8,TP4,1200
1674,9,TP4,1200
1674,10,TP4,1200
16746,9,TP5,800
16747,10,TP3,800
16761,8,TP4,1200
16761,9,TP4,1200
16761,10,TP4,1200
16765,8,TP4,1200
16765,9,TP4,1200
16765,10,TP4,1200
16766,8,TP5,800
16766,9,TP5,400
16771,8,TP6,3100
16771,9,TP6,2900
16771,10,TP6,3200
16774,10,TP4,1200
16783,8,TP4,1200
16783,9,TP4,1200
16783,10,TP4,1200
16798,9,TP5,400
16801,10,TP6,100
16807,8,TP5,1600
16807,9,TP5,1600
16807,10,TP5,1600
16813,8,TP5,800
16813,9,TP5,1200
16813,10,TP5,1200
16816,8,TP6,1500
16816,9,TP6,300
16816,10,TP6,1300
16842,8,TP5,1200
16842,9,TP5,1600
16842,10,TP5,1200
16846,9,TP3,800
16849,9,TP5,800
16849,10,TP5,400
16859,8,TP6,300
16859,9,TP6,300
1686,8,TP5,1600
1686,9,TP5,1200
1686,10,TP5,1200
16860,10,TP5,1200
16868,8,TP6,300
16868,9,TP6,500
16868,10,TP6,400
16875,8,TP5,1600
16875,9,TP5,1600
16875,10,TP5,1600
16883,9,TP4,1200
16883,10,TP4,1200
16884,10,TP5,400
16897,10,TP3,800
169,8,TP6,100
16901,9,TP6,600
16901,10,TP6,600
16915,10,TP5,400
16918,8,TP4,1200
16918,9,TP4,1200
16918,10,TP4,1200
1692,8,TP6,200
1692,10,TP6,300
16920,8,TP5,1600
16920,10,TP5,400
16921,8,TP6,100
16928,8,TP5,1600
16928,9,TP5,2000
16928,10,TP5,2000
16934,8,TP2,1200
16934,9,TP2,1200
16938,8,TP5,1600
16938,9,TP5,1200
16938,10,TP5,1200
16939,10,TP6,100
16940,8,TP6,200
16940,9,TP6,100
16951,8,TP6,500
16951,10,TP6,200
16956,8,TP6,600
16956,9,TP6,1400
16956,10,TP6,300
16958,8,TP5,400
16959,8,TP6,500
16959,9,TP6,100
16959,10,TP6,1200
16960,9,TP6,100
16960,10,TP6,900
16971,10,TP4,1200
16973,8,TP5,1600
16973,9,TP5,1200
16973,10,TP5,2000
16974,10,TP5,400
16984,9,TP5,400
16984,10,TP5,400
16985,8,TP6,700
16985,9,TP6,1000
16985,10,TP6,700
16986,8,TP6,400
16987,8,TP4,1200
16987,9,TP4,1200
16987,10,TP4,1200
16993,8,TP5,2000
16993,9,TP5,3200
16993,10,TP5,1600
16995,8,TP1,1900
17002,8,TP6,100
17002,9,TP6,100
17002,10,TP6,300
17005,8,TP5,800
17005,9,TP5,800
1701,8,TP6,300
1701,10,TP6,400
17018,8,TP5,1600
17018,9,TP5,1600
17018,10,TP5,2000
1702,8,TP5,1200
1702,9,TP5,1200
1702,10,TP5,400
17022,8,TP4,1200
17022,9,TP4,1200
17022,10,TP4,1200
17023,8,TP5,800
17023,8,TP6,700
17023,9,TP5,800
17023,10,TP5,1200
17030,8,TP5,1600
17030,9,TP5,1200
17030,10,TP5,1600
17031,9,TP5,1200
17031,10,TP5,2000
17033,10,TP5,800
17035,8,TP6,2600
17035,9,TP6,2700
17035,10,TP6,2700
17039,8,TP5,1600
17039,9,TP5,1600
17039,10,TP5,2000
1704,8,TP6,100
17045,8,TP6,1000
17045,9,TP6,900
17045,10,TP6,900
17070,8,TP5,400
17075,8,TP6,300
17075,9,TP6,200
17075,10,TP6,200
17076,8,TP4,1200
17078,8,TP5,800
17078,9,TP5,400
17079,8,TP5,1200
17079,9,TP5,400
1709,8,TP5,1600
1709,9,TP5,1600
1709,10,TP5,400
17092,8,TP5,1600
17092,9,TP5,1600
17092,10,TP5,2000
1710,8,TP4,1200
1710,9,TP4,1200
1710,10,TP4,1200
17100,8,TP4,1200
17100,9,TP4,1200
17100,10,TP4,1200
17102,8,TP4,1200
17102,9,TP4,1200
17102,10,TP4,1200
17103,8,TP5,2000
1711,8,TP5,1600
1711,9,TP5,1600
1711,10,TP5,2000
17116,9,TP5,400
17118,8,TP5,800
17118,9,TP5,1600
17118,10,TP5,1600
17127,8,TP5,1200
17127,9,TP5,1600
17127,10,TP5,1600
17128,8,TP4,2400
17128,9,TP4,1200
17128,10,TP4,1200
17132,8,TP6,500
17132,9,TP6,300
17132,10,TP6,400
17140,8,TP4,1200
17140,9,TP4,1200
17140,10,TP4,1200
17142,8,TP1,1900
17142,9,TP1,1900
17142,10,TP1,1900
17143,8,TP5,1600
17143,9,TP5,1600
1717,8,TP5,1600
1717,9,TP5,1600
1717,10,TP5,2000
17175,8,TP2,1200
17175,9,TP2,1200
17175,10,TP2,1200
17181,9,TP6,100
17181,10,TP6,100
17188,8,TP5,800
17188,10,TP5,400
17189,10,TP6,200
17190,8,TP5,400
17193,8,TP6,1400
17193,9,TP6,300
17193,10,TP6,700
17194,9,TP6,300
17194,10,TP6,100
17196,8,TP4,1200
17196,10,TP5,400
17197,8,TP6,500
17197,9,TP6,400
17197,10,TP6,900
17207,8,TP2,1200
17207,9,TP2,1200
17207,10,TP2,1200
17209,8,TP6,2400
17209,9,TP6,100
17211,8,TP6,1200
17211,9,TP6,400
17211,10,TP6,1000
17221,8,TP5,1600
17221,9,TP5,1600
17221,10,TP5,1600
1723,10,TP6,400
17235,9,TP5,400
17236,8,TP6,300
17248,9,TP6,400
17248,10,TP6,2100
17249,9,TP5,400
17249,10,TP6,200
17253,8,TP5,2000
17253,9,TP5,1600
17253,10,TP5,1600
17254,8,TP5,1600
17254,9,TP5,800
17257,8,TP1,1900
17257,9,TP1,1900
17257,10,TP1,1900
17261,8,TP5,2000
17261,9,TP5,1600
17261,10,TP5,2000
17262,8,TP5,800
17262,9,TP5,1600
17262,10,TP5,800
17263,8,TP4,1200
17263,9,TP4,1200
17263,10,TP4,1200
17268,8,TP5,1600
17268,9,TP5,2000
17268,10,TP5,1600
17279,8,TP6,2200
17280,8,TP5,2000
17280,9,TP5,1600
17280,10,TP5,1600
17284,8,TP5,2000
17284,9,TP5,1600
17284,10,TP5,1600
1729,9,TP5,1200
1729,10,TP5,2000
17298,8,TP5,400
17298,9,TP5,400
17298,10,TP5,800
17299,8,TP6,3100
17299,9,TP6,1800
17299,10,TP6,1400
17308,8,TP4,1200
17308,9,TP4,1200
17308,10,TP4,1200
17311,8,TP5,800
17311,9,TP5,1200
17311,10,TP5,400
17312,8,TP4,1200
17312,9,TP4,1200
17312,10,TP4,1200
17313,9,TP6,100
17315,8,TP5,2000
17316,8,TP6,500
17316,9,TP6,500
17316,10,TP6,400
1732,8,TP4,1200
1732,9,TP4,1200
1732,10,TP4,1200
17324,8,TP5,400
17324,9,TP5,800
17325,8,TP5,1600
17332,8,TP5,400
17332,9,TP5,1600
17332,10,TP5,1200
17335,8,TP5,1200
17335,9,TP5,1600
17335,10,TP5,1200
17338,8,TP5,400
17338,9,TP5,400
17343,10,TP4,1200
17348,9,TP5,400
17353,8,TP2,1200
17353,9,TP2,1200
17353,10,TP2,1200
17354,8,TP6,400
17354,10,TP5,800
17354,10,TP6,100
17358,8,TP5,1600
17358,9,TP5,1200
17358,10,TP5,400
17362,8,TP5,1200
17362,10,TP5,400
17364,8,TP6,1400
17364,9,TP6,1600
17364,10,TP6,1000
17371,8,TP2,1200
17371,9,TP2,1200
17372,8,TP5,800
17372,8,TP6,200
17373,10,TP6,100
17374,10,TP5,800
17380,8,TP5,400
17381,8,TP5,2000
17381,9,TP5,1600
17381,10,TP5,2000
17386,8,TP6,700
17386,9,TP6,300
17386,10,TP6,300
17387,8,TP2,1200
17387,9,TP2,1200
17387,10,TP2,1200
17391,8,TP1,1900
17391,10,TP1,1900
17393,8,TP4,1200
17396,8,TP3,800
17396,9,TP3,800
17396,10,TP3,800
17397,8,TP4,1200
17397,9,TP4,1200
17397,10,TP4,1200
17402,8,TP4,1200
17402,9,TP4,1200
17402,10,TP4,1200
17403,10,TP5,400
1741,8,TP5,800
1741,9,TP5,800
1741,9,TP6,1600
1741,10,TP6,1600
17415,10,TP6,100
17417,9,TP5,1200
17417,10,TP5,800
17428,8,TP4,1200
1743,9,TP1,1900
1743,10,TP1,3800
1743,10,TP2,2400
17435,8,TP4,1200
17435,9,TP4,1200
17435,10,TP4,1200
1744,8,TP6,2100
1744,9,TP6,800
1744,10,TP6,700
17441,8,TP5,400
17441,9,TP5,1200
1745,8,TP4,1200
1745,9,TP4,1200
1745,10,TP4,1200
17450,8,TP4,1200
17450,9,TP4,1200
17450,10,TP4,1200
17463,10,TP6,500
17464,8,TP5,1200
17464,9,TP5,800
17464,10,TP5,1200
17468,9,TP6,300
17469,9,TP6,200
17469,10,TP5,1600
17471,8,TP6,100
17472,8,TP5,1200
17472,9,TP5,400
17472,10,TP5,1600
17474,8,TP5,1600
17474,9,TP5,1600
17474,10,TP5,2000
17475,8,TP5,400
17475,9,TP5,1200
17476,8,TP5,1200
17478,8,TP5,1200
17480,8,TP6,700
17480,9,TP6,300
17480,10,TP6,1300
17488,8,TP5,400
17488,9,TP5,400
17489,8,TP6,600
17491,9,TP5,400
17491,10,TP5,1600
17492,8,TP4,1200
17492,9,TP4,1200
17492,10,TP4,1200
17494,8,TP5,400
17494,10,TP5,800
17496,8,TP5,1600
17496,9,TP6,100
17496,10,TP6,200
17501,8,TP6,2600
17501,9,TP6,2900
17501,10,TP6,2800
17502,9,TP5,800
17503,9,TP5,400
17503,10,TP5,400
17508,9,TP5,400
17508,10,TP5,1200
17510,8,TP5,1200
17510,9,TP5,800
17510,9,TP6,600
17510,10,TP6,200
17513,8,TP5,2000
17513,9,TP5,1600
17513,10,TP5,1200
17514,8,TP5,800
17514,9,TP5,400
17517,8,TP4,1200
17517,9,TP4,1200
17519,8,TP6,100
17523,8,TP4,1200
17524,8,TP4,1200
17524,9,TP4,1200
17524,10,TP4,1200
17528,8,TP5,1200
17528,9,TP5,1600
17528,10,TP5,1600
17533,8,TP5,800
17533,8,TP6,200
17533,9,TP5,400
17533,9,TP6,600
17533,10,TP5,800
17533,10,TP6,800
17534,10,TP6,100
17537,8,TP5,2000
17537,9,TP5,1600
17537,10,TP5,1600
17541,8,TP5,1600
17541,8,TP6,100
17541,9,TP5,2000
17541,10,TP5,2000
17541,10,TP6,200
17542,8,TP4,1200
17542,9,TP4,1200
17545,9,TP6,800
17545,10,TP6,100
17553,8,TP3,800
17553,9,TP3,800
17553,10,TP3,800
17557,8,TP6,200
17557,9,TP6,300
17557,10,TP6,600
17562,8,TP1,1900
17562,9,TP1,1900
17562,10,TP1,1900
17563,8,TP6,500
17563,9,TP6,1400
17563,10,TP6,1400
17569,8,TP5,1200
17569,9,TP5,1200
17569,10,TP5,1600
17571,8,TP4,1200
17571,9,TP4,1200
17571,10,TP4,1200
17572,8,TP5,800
17573,8,TP6,2900
17573,9,TP6,2700
17573,10,TP6,2900
17577,8,TP5,1600
17577,9,TP5,800
17577,10,TP5,800
1758,9,TP5,800
1758,10,TP5,400
17583,8,TP5,400
17583,8,TP6,500
17583,9,TP5,1200
17583,9,TP6,500
17583,10,TP5,1600
17584,8,TP4,1200
17584,9,TP4,1200
17584,10,TP4,1200
17591,8,TP6,400
17591,9,TP6,200
17591,10,TP6,100
17592,8,TP5,1600
17592,9,TP5,2000
17592,10,TP5,1600
17593,8,TP2,1200
17593,10,TP2,1200
17602,8,TP5,1200
17602,9,TP5,2000
17602,10,TP5,1600
17607,8,TP4,1200
17607,9,TP4,1200
17607,10,TP4,1200
17617,8,TP6,700
17617,9,TP6,200
17617,10,TP6,100
17625,8,TP6,100
17625,10,TP6,300
17626,8,TP6,2000
17626,9,TP6,900
17626,10,TP6,1600
17627,8,TP6,600
17627,9,TP6,400
17627,10,TP6,1900
17632,8,TP5,400
17632,10,TP5,800
1764,8,TP5,1600
1764,9,TP5,400
1764,10,TP5,800
17642,9,TP5,400
17643,8,TP5,1600
17643,9,TP5,2000
17643,10,TP5,1600
17645,8,TP4,1200
17645,9,TP4,1200
17645,10,TP4,1200
17647,10,TP5,400
17648,10,TP5,800
17649,10,TP5,1200
17650,8,TP7,2500
17650,9,TP7,2500
17650,10,TP7,5000
17652,8,TP4,1200
17652,9,TP4,1200
17653,8,TP5,1200
17653,9,TP5,400
17653,10,TP5,400
17671,8,TP4,1200
17671,9,TP4,1200
17671,10,TP4,1200
17676,8,TP6,1100
17676,9,TP5,400
17676,9,TP6,1000
17676,10,TP6,900
17683,9,TP6,1000
17684,10,TP6,900
17686,9,TP1,1900
17686,10,TP1,1900
17687,8,TP5,1600
17687,9,TP5,1200
17687,10,TP5,1600
17689,9,TP5,800
17692,8,TP5,1600
17692,9,TP5,400
17692,10,TP5,400
17696,10,TP5,400
177,8,TP6,1600
177,9,TP6,600
177,10,TP6,500
17701,8,TP5,800
17701,9,TP5,1600
17701,10,TP5,1200
17717,8,TP6,2500
17717,9,TP6,2600
17717,10,TP6,2000
17720,8,TP6,2500
17720,9,TP6,1800
17720,10,TP6,2700
17722,8,TP5,1200
17722,10,TP5,1600
17723,8,TP5,2400
17723,9,TP5,400
17723,9,TP6,100
17723,10,TP6,200
17724,8,TP6,100
17725,10,TP5,400
17726,8,TP6,200
17729,9,TP6,400
17729,10,TP6,1000
17732,10,TP6,100
17738,8,TP6,100
17738,9,TP6,600
17738,10,TP6,300
17739,8,TP4,1200
17739,9,TP4,1200
17739,10,TP4,1200
1774,10,TP2,1200
17740,9,TP4,1200
17743,8,TP4,1200
17743,9,TP4,1200
17743,10,TP4,1200
17744,8,TP5,800
17744,9,TP5,1600
17747,8,TP2,1200
17747,9,TP2,1200
17747,10,TP2,1200
17750,8,TP5,1200
17750,9,TP5,800
17750,10,TP5,400
17765,8,TP6,200
17765,9,TP6,200
17765,10,TP6,100
17774,9,TP6,100
17774,10,TP6,300
17777,8,TP6,100
17777,9,TP6,400
17777,10,TP6,300
17785,8,TP5,1200
17785,9,TP5,400
17785,10,TP5,1200
17788,8,TP6,1500
17788,9,TP6,900
17788,10,TP6,800
17789,8,TP6,400
17796,9,TP6,100
17796,10,TP6,300
17799,8,TP5,800
17799,9,TP5,1200
17799,10,TP5,800
17804,8,TP2,1200
17811,8,TP5,1600
17811,9,TP5,400
17812,8,TP5,1600
17812,9,TP5,800
17812,10,TP5,2000
17818,8,TP4,1200
17818,9,TP4,1200
17818,10,TP4,2400
1783,9,TP4,1200
17831,8,TP4,1200
17831,9,TP4,1200
17841,10,TP5,800
17846,8,TP5,1200
17846,10,TP5,1200
17849,8,TP5,2000
17849,9,TP5,1600
17849,10,TP5,2000
17853,8,TP5,400
17854,8,TP5,1200
17854,10,TP5,1600
17857,9,TP6,100
17861,8,TP6,600
17861,9,TP6,100
17861,10,TP6,600
17870,8,TP5,2000
17870,9,TP5,1600
17870,10,TP5,1600
17875,8,TP6,400
17876,8,TP4,1200
17876,9,TP4,1200
17879,8,TP4,1200
17879,9,TP4,1200
17879,10,TP4,1200
1788,10,TP6,600
17881,8,TP6,400
17881,9,TP6,500
17882,8,TP4,2400
17882,9,TP4,1200
17884,10,TP4,1200
17885,10,TP4,1200
17886,8,TP6,500
17886,9,TP6,1700
17886,10,TP6,500
17888,10,TP6,200
17894,8,TP5,400
17894,9,TP5,400
17894,10,TP5,800
17900,8,TP6,200
17900,10,TP6,500
17903,10,TP5,800
17904,8,TP5,1200
17904,9,TP5,1600
17904,10,TP5,2000
17905,8,TP5,2000
17905,9,TP5,1600
17905,10,TP5,800
17906,9,TP6,200
17912,8,TP6,300
17912,9,TP6,1000
17912,10,TP6,100
17913,8,TP5,1600
17913,9,TP5,2000
17913,10,TP5,1200
17915,8,TP5,1600
17915,9,TP5,1600
17915,10,TP5,1200
17918,10,TP5,800
17922,8,TP4,1200
17922,9,TP4,1200
17922,10,TP4,1200
17924,8,TP5,400
17924,8,TP6,400
17924,9,TP6,600
17924,10,TP6,400
17928,8,TP4,1200
17928,9,TP4,1200
17928,10,TP4,1200
17934,10,TP6,100
1794,8,TP6,100
17950,9,TP4,1200
17950,10,TP4,1200
17954,8,TP5,1200
17954,9,TP5,400
17954,10,TP5,400
17963,8,TP6,100
17964,8,TP4,1200
17964,9,TP4,1200
17967,8,TP1,1900
17967,9,TP1,1900
17967,10,TP1,1900
17970,8,TP4,1200
17970,9,TP4,1200
17970,10,TP4,1200
17973,8,TP5,1200
17973,9,TP5,400
17973,9,TP6,600
17981,8,TP5,1200
17981,9,TP5,800
17981,10,TP5,2000
17983,8,TP6,1600
17983,9,TP6,1300
17983,10,TP6,1200
17985,9,TP6,600
17988,8,TP6,1200
17988,9,TP6,1100
17988,10,TP6,300
17991,8,TP6,300
17991,9,TP6,100
17991,10,TP6,600
17996,8,TP6,2600
17996,9,TP6,2700
17996,10,TP6,2900
17998,8,TP4,1200
17998,10,TP4,1200
18004,10,TP5,800
18005,8,TP6,600
18005,9,TP6,200
18005,10,TP6,100
18012,10,TP5,800
18015,8,TP4,1200
1802,8,TP5,2000
1802,9,TP5,1600
18022,8,TP6,500
18022,9,TP6,100
18023,8,TP6,100
18025,8,TP4,1200
18025,9,TP4,1200
18025,10,TP4,1200
18027,8,TP6,2900
18027,9,TP6,2800
18027,10,TP6,2900
18028,8,TP5,800
18028,9,TP5,1600
18028,10,TP5,1600
18031,9,TP6,100
18033,8,TP5,800
18033,10,TP5,400
18035,9,TP6,100
18042,9,TP6,300
18043,8,TP5,1200
18043,9,TP5,1600
18043,10,TP5,1600
18044,8,TP6,500
18044,9,TP6,1000
18044,10,TP5,400
18044,10,TP6,100
18047,8,TP6,300
18050,8,TP4,1200
18051,9,TP6,200
18051,10,TP6,100
18056,8,TP5,2000
18056,9,TP5,400
18057,8,TP6,1700
18057,9,TP6,2000
18057,10,TP6,1700
18061,8,TP4,1200
18061,10,TP4,1200
18063,8,TP4,1200
18063,9,TP4,1200
18063,10,TP4,1200
18064,8,TP3,800
18064,9,TP3,800
18064,10,TP3,800
18065,9,TP6,100
18065,10,TP6,100
18066,10,TP6,200
1807,8,TP5,800
1807,10,TP5,1200
18070,8,TP5,800
18070,9,TP5,400
18075,8,TP7,2500
18075,9,TP7,2500
18075,10,TP7,2500
1808,10,TP6,100
18082,10,TP5,800
18089,9,TP5,400
1809,10,TP6,100
18090,8,TP5,800
18090,10,TP5,400
18101,8,TP5,1200
18101,9,TP5,2000
18101,10,TP5,800
18105,8,TP5,2000
18105,9,TP5,1600
18105,10,TP5,1600
18106,8,TP5,1200
18106,10,TP5,800
18108,9,TP5,800
18109,8,TP4,1200
18109,9,TP4,1200
18109,10,TP4,1200
18116,9,TP4,1200
18120,8,TP5,400
18120,10,TP6,100
18122,9,TP6,600
18122,10,TP6,400
18123,8,TP1,1900
18125,8,TP5,2400
18125,10,TP5,1600
18129,10,TP5,400
18132,8,TP4,1200
18132,9,TP4,1200
18132,10,TP4,1200
18138,8,TP5,400
18138,9,TP5,800
18142,8,TP1,1900
18142,9,TP1,1900
18142,10,TP1,1900
18145,8,TP6,100
18148,9,TP5,400
18148,10,TP5,400
18150,8,TP6,1400
18150,9,TP6,1100
18150,10,TP6,1700
18151,8,TP5,800
18151,9,TP5,1200
18151,10,TP5,1200
18156,10,TP4,1200
18157,9,TP4,1200
1816,8,TP6,2400
1816,9,TP6,2300
1816,10,TP6,2400
18160,9,TP5,400
18160,10,TP5,400
18170,8,TP6,100
18170,9,TP6,500
18170,10,TP6,300
18174,8,TP4,1200
18174,9,TP4,1200
18174,10,TP4,1200
18175,8,TP6,1500
18175,9,TP6,1500
18175,10,TP6,1500
18177,8,TP6,100
18178,10,TP5,1200
18179,8,TP5,1200
18179,9,TP5,800
18179,10,TP5,1200
18184,8,TP5,800
18184,9,TP5,800
18184,10,TP5,2000
18188,8,TP6,200
18188,9,TP6,700
18188,10,TP6,400
18190,9,TP5,1600
18190,10,TP5,800
18192,9,TP4,1200
18198,10,TP4,1200
18202,8,TP4,1200
18202,9,TP4,1200
18202,10,TP4,1200
18203,8,TP6,100
18203,9,TP6,600
18203,10,TP6,600
18205,8,TP6,2200
18205,9,TP6,1900
18205,10,TP6,1300
18206,8,TP5,400
18206,9,TP5,1200
18206,10,TP5,1200
18207,8,TP6,2000
18207,9,TP6,2000
18207,10,TP6,1500
18210,8,TP6,100
18214,8,TP5,1200
18214,9,TP5,800
18214,10,TP5,1200
18220,8,TP6,100
18233,10,TP5,1200
18237,8,TP6,2900
18237,9,TP6,2000
18237,10,TP6,2600
18243,9,TP6,300
18245,8,TP6,500
18245,10,TP6,600
18246,8,TP6,300
18246,9,TP5,400
18246,10,TP5,400
18246,10,TP6,100
18248,8,TP4,1200
18248,9,TP4,1200
18248,10,TP4,1200
18249,8,TP4,1200
18249,10,TP4,1200
1825,10,TP6,100
18250,8,TP6,300
18250,9,TP6,100
18252,8,TP3,800
18252,10,TP3,800
18255,8,TP5,400
18255,9,TP5,800
18255,10,TP5,2000
18272,8,TP5,1200
18272,9,TP5,2000
18272,10,TP5,1600
1828,8,TP4,1200
1828,9,TP4,1200
1828,10,TP4,1200
18286,10,TP1,1900
18293,8,TP4,1200
18293,9,TP4,1200
18293,10,TP4,1200
18299,10,TP5,400
18300,8,TP4,1200
18300,9,TP4,1200
18300,10,TP4,1200
18311,8,TP2,1200
18311,10,TP2,1200
18315,10,TP6,100
1833,8,TP4,1200
1833,9,TP4,1200
1833,10,TP4,1200
1834,9,TP6,100
18358,10,TP6,100
18368,8,TP6,200
18368,10,TP6,400
18373,8,TP5,2000
18373,9,TP5,400
18374,8,TP6,1200
18374,9,TP6,1300
18374,10,TP6,300
18376,9,TP6,100
1838,8,TP5,400
18406,8,TP6,100
18406,9,TP6,300
18415,8,TP5,800
18415,10,TP5,400
18417,8,TP6,200
18417,9,TP6,600
18417,10,TP6,600
18418,9,TP6,200
18438,9,TP5,800
18438,10,TP5,400
18439,8,TP5,800
18463,8,TP5,800
18466,8,TP5,800
18468,8,TP6,700
18472,10,TP6,200
18475,8,TP5,800
18476,8,TP5,400
18477,8,TP6,900
18483,9,TP6,200
18483,10,TP6,500
18484,8,TP4,1200
18485,8,TP6,100
18488,8,TP4,1200
18488,9,TP4,1200
18489,8,TP5,800
18490,8,TP6,1300
18493,8,TP6,300
18493,9,TP6,200
18496,8,TP4,1200
18496,9,TP4,1200
18500,8,TP5,400
18505,8,TP6,300
18505,10,TP6,300
18508,8,TP5,400
18512,8,TP6,800
18512,9,TP6,500
18512,10,TP6,900
18514,8,TP5,800
18516,10,TP6,600
1852,8,TP5,400
1852,9,TP5,1200
1852,10,TP5,1200
18524,8,TP5,800
18527,8,TP6,100
18529,9,TP5,800
18536,8,TP6,200
18537,8,TP6,500
18542,8,TP5,400
18545,8,TP6,600
18545,9,TP6,700
18558,8,TP6,200
18558,9,TP6,100
18586,9,TP5,400
18586,10,TP5,400
18587,8,TP6,300
18587,9,TP6,100
18587,10,TP6,400
18589,8,TP5,400
18595,8,TP3,800
18596,8,TP5,400
1860,8,TP4,1200
1860,9,TP4,1200
1860,10,TP4,1200
18610,8,TP5,1200
18623,8,TP5,800
18633,8,TP6,100
18636,8,TP5,800
18637,8,TP5,1200
18649,9,TP5,400
18652,10,TP5,400
18652,10,TP6,100
18653,8,TP6,400
18653,10,TP6,200
18655,8,TP5,1200
18657,8,TP5,400
1866,10,TP6,700
18662,8,TP6,300
18664,8,TP5,400
18665,8,TP6,500
18665,9,TP6,300
18668,9,TP6,200
18668,10,TP6,300
18671,8,TP6,100
18678,8,TP5,400
18679,8,TP6,1100
18681,8,TP5,1200
18681,9,TP5,1200
18686,8,TP6,1100
18691,8,TP6,100
18692,8,TP6,100
18700,8,TP6,100
18700,9,TP6,300
18701,8,TP6,700
18713,8,TP6,200
18716,8,TP5,400
18717,8,TP6,800
18719,8,TP5,400
1872,8,TP6,600
1872,9,TP6,200
18723,8,TP5,400
18727,8,TP5,800
18728,8,TP5,400
18742,8,TP5,1200
18745,8,TP6,100
1875,8,TP6,300
1875,9,TP6,600
18752,9,TP6,100
18758,9,TP6,1000
18763,8,TP5,400
18765,9,TP5,400
1877,8,TP4,1200
1877,9,TP4,1200
1877,10,TP4,1200
18777,8,TP5,1200
18778,8,TP5,1200
18778,9,TP5,1200
18778,10,TP5,400
18779,8,TP6,200
18779,10,TP6,200
18781,8,TP6,600
18783,8,TP5,800
18793,8,TP6,100
18797,8,TP5,1600
18797,9,TP5,400
18803,8,TP5,800
18805,8,TP5,800
1881,8,TP5,1600
1881,9,TP5,1600
1881,10,TP5,2000
18826,8,TP5,400
18831,8,TP5,400
18835,8,TP5,800
18837,8,TP6,1200
18837,9,TP6,300
18837,10,TP6,300
18852,10,TP6,100
18856,8,TP6,700
1886,8,TP4,1200
1886,9,TP4,1200
18862,8,TP5,1600
18862,9,TP5,400
18863,8,TP6,1100
18863,10,TP6,300
18876,8,TP5,400
18876,9,TP5,800
1888,8,TP5,2000
1888,9,TP5,800
18890,8,TP5,1200
18890,9,TP5,800
18894,8,TP5,400
18897,8,TP5,1200
18897,8,TP6,200
18906,8,TP5,1600
18906,10,TP5,400
18907,8,TP5,800
18908,10,TP6,1900
1891,8,TP4,1200
1891,9,TP4,1200
1891,10,TP4,1200
18910,8,TP4,1200
18910,9,TP4,1200
18915,8,TP4,1200
18925,8,TP6,400
1893,8,TP5,400
18932,8,TP5,400
18932,10,TP5,800
18939,8,TP6,500
18948,8,TP5,400
18952,8,TP5,800
18953,8,TP6,400
18953,9,TP6,500
18953,10,TP6,700
18956,8,TP5,1600
18956,9,TP5,400
18960,8,TP6,300
18965,8,TP6,100
18965,9,TP6,800
18970,8,TP6,200
18973,8,TP5,1200
18977,8,TP5,800
18981,10,TP6,100
1899,8,TP4,1200
1899,9,TP4,1200
1899,10,TP4,1200
18992,8,TP5,800
18994,8,TP5,800
18996,8,TP6,300
18996,9,TP6,300
190,10,TP6,500
19005,8,TP5,400
19007,8,TP6,100
19007,9,TP6,200
19015,8,TP6,700
19015,9,TP6,100
19016,8,TP5,400
19044,8,TP5,400
19044,9,TP5,400
19056,8,TP6,200
19056,9,TP6,200
19058,8,TP5,800
19058,9,TP5,400
19059,8,TP6,100
19065,8,TP6,300
19068,8,TP5,400
19068,10,TP5,800
19071,8,TP6,100
19071,9,TP6,100
19072,8,TP5,400
19075,8,TP6,100
19075,9,TP6,300
19082,10,TP6,100
19089,9,TP6,700
19089,10,TP6,400
19092,8,TP5,800
19099,8,TP5,1200
19106,8,TP5,1200
19118,8,TP6,500
19128,8,TP6,100
19129,10,TP5,400
19135,8,TP5,800
19135,8,TP6,100
1914,8,TP6,1200
1914,9,TP6,800
1914,10,TP6,500
19147,8,TP5,800
19147,9,TP5,400
19149,8,TP5,800
19155,8,TP5,800
19155,9,TP5,400
19160,9,TP6,100
19161,9,TP5,1600
19161,10,TP5,1200
19162,8,TP5,400
