CUSTOMER_ID,PROMO_TO_SEG,STATUS_TO,TYPE_TO
10642,4,A,DATA
10643,2,A,VOICE
10643,6,A,DATA
10644,4,A,DATA
10644,7,A,VOICE
10645,1,A,DATA
10645,5,A,VOICE
10646,1,A,VOICE
10646,8,A,DATA
10647,2,A,VOICE
10647,3,A,DATA
10648,8,A,DATA
10648,8,A,VOICE
10649,5,A,VOICE
10649,8,A,DATA
1065,3,A,VOICE
1065,6,A,DATA
10650,1,A,DATA
10650,5,A,VOICE
10651,2,A,DATA
10651,3,A,VOICE
10653,1,A,DATA
10653,1,A,VOICE
10654,1,A,DATA
10654,7,A,VOICE
10655,2,A,DATA
10655,5,A,VOICE
10656,1,A,DATA
10656,5,A,VOICE
10657,5,A,VOICE
10657,6,A,DATA
10658,4,A,VOICE
10658,8,A,DATA
10659,1,A,DATA
10659,2,A,VOICE
1066,1,A,DATA
1066,3,A,VOICE
10660,1,A,DATA
10660,1,A,VOICE
10662,1,A,DATA
10662,3,A,VOICE
10663,6,A,DATA
10663,8,A,VOICE
10664,2,A,DATA
10664,2,A,VOICE
10665,2,A,VOICE
10665,8,A,DATA
10666,2,A,VOICE
10666,3,A,DATA
10667,2,A,VOICE
10667,4,A,DATA
10669,6,A,DATA
10669,7,A,VOICE
1067,1,A,DATA
1067,5,A,VOICE
10670,4,A,DATA
10670,4,A,VOICE
10671,6,A,DATA
10671,6,A,VOICE
10672,4,A,DATA
10672,6,A,VOICE
10673,2,A,DATA
10673,5,A,VOICE
10674,4,A,VOICE
10674,8,A,DATA
10675,1,A,DATA
10675,1,A,VOICE
10676,1,A,DATA
10676,7,A,VOICE
10677,2,A,DATA
10677,5,A,VOICE
10678,6,A,VOICE
10678,8,A,DATA
10679,2,A,DATA
10679,5,A,VOICE
1068,1,A,DATA
1068,1,A,VOICE
10680,3,A,VOICE
10680,5,A,DATA
10681,1,A,DATA
10681,8,A,VOICE
10682,5,A,VOICE
10682,8,A,DATA
10683,6,A,VOICE
10683,8,A,DATA
10685,7,A,VOICE
10685,8,A,DATA
10688,6,A,VOICE
10688,8,A,DATA
10689,5,A,DATA
10689,8,A,VOICE
1069,4,A,VOICE
1069,5,A,DATA
10690,2,A,VOICE
10690,8,A,DATA
10691,1,A,DATA
10691,1,A,VOICE
10693,1,A,VOICE
10693,5,A,DATA
10694,3,A,DATA
10694,5,A,VOICE
10695,1,A,DATA
10695,6,A,VOICE
10696,6,A,DATA
10696,8,A,VOICE
10697,1,A,DATA
10697,5,A,VOICE
10698,1,A,DATA
10698,5,A,VOICE
10699,1,A,DATA
10699,8,A,VOICE
107,1,A,DATA
107,5,A,VOICE
1070,4,A,DATA
1070,5,A,VOICE
10700,1,A,DATA
10700,5,A,VOICE
10701,4,A,VOICE
10701,8,A,DATA
10703,2,A,VOICE
10703,4,A,DATA
10704,4,A,DATA
10704,8,A,VOICE
10705,1,A,VOICE
10705,8,A,DATA
10706,1,A,DATA
10706,6,A,VOICE
10707,1,A,DATA
10707,8,A,VOICE
10708,2,A,VOICE
10708,8,A,DATA
10709,1,A,DATA
10709,2,A,VOICE
1071,3,A,VOICE
1071,8,A,DATA
10710,1,A,DATA
10710,2,A,VOICE
10711,1,A,DATA
10711,4,A,VOICE
10712,2,A,DATA
10712,2,A,VOICE
10713,5,A,VOICE
10713,7,A,DATA
10714,1,A,DATA
10714,6,A,VOICE
10715,1,A,DATA
10715,7,A,VOICE
10716,1,A,DATA
10716,1,A,VOICE
10717,1,A,DATA
10717,1,A,VOICE
10718,3,A,DATA
10718,5,A,VOICE
10719,2,A,DATA
10719,4,A,VOICE
1072,4,A,VOICE
1072,5,A,DATA
10722,5,A,DATA
10722,7,A,VOICE
10723,1,A,DATA
10723,1,A,VOICE
10725,2,A,VOICE
10725,8,A,DATA
10726,5,A,DATA
10726,5,A,VOICE
10727,6,A,VOICE
10727,8,A,DATA
10728,4,A,VOICE
10728,5,A,DATA
10729,5,A,VOICE
10729,6,A,DATA
1073,1,A,DATA
1073,2,A,VOICE
10730,1,A,DATA
10730,5,A,VOICE
10731,1,A,DATA
10731,2,A,VOICE
10732,4,A,DATA
10732,4,A,VOICE
10733,6,A,DATA
10733,7,A,VOICE
10734,1,A,DATA
10734,4,A,VOICE
10736,4,A,VOICE
10736,8,A,DATA
10737,4,A,VOICE
10737,8,A,DATA
10739,4,A,VOICE
10739,8,A,DATA
1074,4,A,VOICE
1074,6,A,DATA
10740,2,A,DATA
10740,5,A,VOICE
10741,2,A,VOICE
10741,8,A,DATA
10742,4,A,VOICE
10742,6,A,DATA
10743,2,A,VOICE
10743,4,A,DATA
10744,1,A,DATA
10744,2,A,VOICE
10745,4,A,DATA
10745,5,A,VOICE
10747,2,A,VOICE
10747,6,A,DATA
10748,5,A,VOICE
10748,8,A,DATA
1075,1,A,DATA
1075,4,A,VOICE
10752,1,A,DATA
10752,1,A,VOICE
10753,5,A,VOICE
10753,8,A,DATA
10754,5,A,VOICE
10754,8,A,DATA
10755,1,A,DATA
10755,4,A,VOICE
10756,1,A,DATA
10756,4,A,VOICE
10757,1,A,DATA
10757,2,A,VOICE
10758,1,A,DATA
10758,5,A,VOICE
1076,1,A,DATA
1076,2,A,VOICE
10760,1,A,DATA
10760,8,A,VOICE
10761,1,A,DATA
10761,3,A,VOICE
10762,4,A,VOICE
10762,6,A,DATA
10763,2,A,DATA
10763,5,A,VOICE
10764,8,A,DATA
10764,8,A,VOICE
10765,1,A,DATA
10765,5,A,VOICE
10766,4,A,DATA
10766,4,A,VOICE
10768,4,A,VOICE
10768,8,A,DATA
10769,1,A,DATA
10769,3,A,VOICE
1077,1,A,DATA
1077,1,A,VOICE
10770,1,A,DATA
10770,8,A,VOICE
10771,5,A,DATA
10771,6,A,VOICE
10772,2,A,VOICE
10772,4,A,DATA
10773,5,A,VOICE
10773,8,A,DATA
10774,7,A,VOICE
10774,8,A,DATA
10775,1,A,DATA
10775,4,A,VOICE
10778,7,A,VOICE
10778,8,A,DATA
10779,5,A,VOICE
10779,7,A,DATA
1078,2,A,VOICE
1078,5,A,DATA
10780,4,A,VOICE
10780,6,A,DATA
10781,2,A,VOICE
10781,5,A,DATA
10782,1,A,VOICE
10782,4,A,DATA
10783,5,A,VOICE
10783,8,A,DATA
10784,1,A,DATA
10784,2,A,VOICE
10785,1,A,DATA
10785,4,A,VOICE
10786,2,A,DATA
10786,2,A,VOICE
10787,1,A,DATA
10787,7,A,VOICE
10788,2,A,VOICE
10788,6,A,DATA
10789,3,A,VOICE
10789,4,A,DATA
1079,2,A,DATA
1079,4,A,VOICE
10791,2,A,VOICE
10791,4,A,DATA
10792,5,A,VOICE
10792,6,A,DATA
10793,1,A,DATA
10793,2,A,VOICE
10794,1,A,DATA
10794,2,A,VOICE
10796,1,A,DATA
10796,4,A,VOICE
10797,2,A,VOICE
10797,5,A,DATA
10799,1,A,DATA
10799,6,A,VOICE
1080,5,A,VOICE
1080,8,A,DATA
10801,1,A,DATA
10801,4,A,VOICE
10802,1,A,DATA
10802,5,A,VOICE
10803,1,A,DATA
10803,1,A,VOICE
10804,1,A,DATA
10804,5,A,VOICE
10805,1,A,DATA
10805,1,A,VOICE
10806,4,A,DATA
10806,6,A,VOICE
10807,3,A,DATA
10807,5,A,VOICE
10809,2,A,DATA
10809,6,A,VOICE
1081,1,A,DATA
1081,1,A,VOICE
10812,1,A,DATA
10812,2,A,VOICE
10813,1,A,DATA
10813,4,A,VOICE
10814,1,A,DATA
10814,5,A,VOICE
10815,4,A,VOICE
10815,8,A,DATA
10817,1,A,VOICE
10817,3,A,DATA
10818,2,A,VOICE
10818,5,A,DATA
10819,1,A,DATA
10819,5,A,VOICE
1082,5,A,VOICE
1082,6,A,DATA
10821,3,A,DATA
10821,4,A,VOICE
10823,1,A,DATA
10823,3,A,VOICE
10824,2,A,VOICE
10824,4,A,DATA
10826,1,A,DATA
10826,5,A,VOICE
10827,1,A,DATA
10827,2,A,VOICE
10828,4,A,DATA
10828,5,A,VOICE
10829,6,A,DATA
10829,7,A,VOICE
1083,3,A,VOICE
1083,8,A,DATA
10831,1,A,DATA
10831,5,A,VOICE
10832,1,A,DATA
10832,2,A,VOICE
10833,2,A,VOICE
10833,6,A,DATA
10834,1,A,DATA
10834,1,A,VOICE
10835,2,A,VOICE
10835,5,A,DATA
10837,1,A,DATA
10837,7,A,VOICE
10838,1,A,DATA
10838,4,A,VOICE
10839,1,A,DATA
10839,2,A,VOICE
1084,2,A,DATA
1084,8,A,VOICE
10843,5,A,VOICE
10843,8,A,DATA
10844,5,A,VOICE
10844,6,A,DATA
10845,1,A,DATA
10845,4,A,VOICE
10846,1,A,DATA
10846,1,A,VOICE
10847,1,A,DATA
10847,3,A,VOICE
10848,4,A,DATA
10848,4,A,VOICE
10849,4,A,DATA
10849,5,A,VOICE
1085,1,A,DATA
1085,1,A,VOICE
10850,1,A,VOICE
10850,8,A,DATA
10851,1,A,DATA
10851,2,A,VOICE
10852,2,A,DATA
10852,2,A,VOICE
10854,1,A,DATA
10854,5,A,VOICE
10855,3,A,VOICE
10855,6,A,DATA
10856,2,A,VOICE
10856,8,A,DATA
10857,6,A,VOICE
10857,8,A,DATA
10859,1,A,DATA
10859,2,A,VOICE
1086,5,A,VOICE
1086,8,A,DATA
10861,2,A,VOICE
10861,5,A,DATA
10863,8,A,DATA
10863,8,A,VOICE
10864,2,A,VOICE
10864,8,A,DATA
10865,4,A,DATA
10865,5,A,VOICE
10867,2,A,DATA
10867,2,A,VOICE
10868,1,A,VOICE
10868,6,A,DATA
10869,6,A,DATA
10869,6,A,VOICE
1087,4,A,DATA
1087,5,A,VOICE
10870,8,A,DATA
10870,8,A,VOICE
10872,1,A,DATA
10872,4,A,VOICE
10873,1,A,DATA
10873,7,A,VOICE
10874,2,A,DATA
10874,5,A,VOICE
10875,1,A,DATA
10875,5,A,VOICE
10877,1,A,DATA
10877,5,A,VOICE
10878,1,A,DATA
10878,7,A,VOICE
10879,1,A,DATA
10879,2,A,VOICE
1088,2,A,DATA
1088,4,A,VOICE
10880,1,A,DATA
10880,4,A,VOICE
10881,1,A,DATA
10881,1,A,VOICE
10882,1,A,DATA
10882,4,A,VOICE
10883,1,A,DATA
10883,5,A,VOICE
10885,1,A,DATA
10885,8,A,VOICE
10886,2,A,VOICE
10886,6,A,DATA
10887,1,A,DATA
10887,5,A,VOICE
10888,2,A,VOICE
10888,5,A,DATA
10889,2,A,DATA
10889,5,A,VOICE
1089,1,A,VOICE
1089,8,A,DATA
10890,5,A,DATA
10890,5,A,VOICE
10892,1,A,DATA
10892,5,A,VOICE
10893,1,A,VOICE
10893,8,A,DATA
10894,1,A,DATA
10894,4,A,VOICE
10895,8,A,DATA
10895,8,A,VOICE
10896,4,A,DATA
10896,5,A,VOICE
10897,1,A,DATA
10897,5,A,VOICE
10898,1,A,VOICE
10898,5,A,DATA
10899,1,A,DATA
10899,8,A,VOICE
109,1,A,DATA
109,6,A,VOICE
1090,1,A,DATA
1090,8,A,VOICE
10900,4,A,VOICE
10900,8,A,DATA
10901,1,A,VOICE
10901,8,A,DATA
10902,2,A,VOICE
10902,8,A,DATA
10903,4,A,VOICE
10903,5,A,DATA
10904,2,A,DATA
10904,2,A,VOICE
10905,1,A,DATA
10905,5,A,VOICE
10906,2,A,VOICE
10906,5,A,DATA
10907,4,A,VOICE
10907,5,A,DATA
10908,1,A,DATA
10908,5,A,VOICE
10909,2,A,DATA
10909,3,A,VOICE
1091,2,A,DATA
1091,3,A,VOICE
10910,1,A,DATA
10910,4,A,VOICE
10911,3,A,VOICE
10911,7,A,DATA
10912,2,A,VOICE
10912,3,A,DATA
10915,1,A,DATA
10915,3,A,VOICE
10916,1,A,DATA
10916,5,A,VOICE
10917,2,A,DATA
10917,5,A,VOICE
10919,3,A,VOICE
10919,8,A,DATA
1092,1,A,DATA
1092,4,A,VOICE
10920,1,A,VOICE
10920,4,A,DATA
10921,2,A,VOICE
10921,4,A,DATA
10922,3,A,VOICE
10922,5,A,DATA
10923,5,A,VOICE
10923,8,A,DATA
10924,2,A,DATA
10924,5,A,VOICE
10925,1,A,DATA
10925,2,A,VOICE
10926,3,A,DATA
10926,3,A,VOICE
10927,1,A,VOICE
10927,4,A,DATA
10928,2,A,VOICE
10928,8,A,DATA
10929,2,A,VOICE
10929,4,A,DATA
1093,3,A,DATA
1093,4,A,VOICE
10931,1,A,DATA
10931,6,A,VOICE
10932,2,A,DATA
10932,4,A,VOICE
10933,3,A,VOICE
10933,4,A,DATA
10934,2,A,VOICE
10934,6,A,DATA
10936,4,A,DATA
10936,5,A,VOICE
10937,1,A,DATA
10937,4,A,VOICE
10938,1,A,DATA
10938,2,A,VOICE
10939,7,A,VOICE
10939,8,A,DATA
1094,1,A,DATA
1094,5,A,VOICE
10940,2,A,VOICE
10940,4,A,DATA
10941,1,A,DATA
10941,4,A,VOICE
10942,6,A,VOICE
10942,7,A,DATA
10943,1,A,DATA
10943,4,A,VOICE
10944,5,A,VOICE
10944,6,A,DATA
10945,8,A,DATA
10945,8,A,VOICE
10946,4,A,VOICE
10946,8,A,DATA
10947,4,A,VOICE
10947,8,A,DATA
10948,4,A,DATA
10948,5,A,VOICE
10949,5,A,DATA
10949,5,A,VOICE
1095,1,A,DATA
1095,2,A,VOICE
10950,1,A,DATA
10950,7,A,VOICE
10951,4,A,DATA
10951,8,A,VOICE
10952,1,A,DATA
10952,8,A,VOICE
10953,3,A,DATA
10953,6,A,VOICE
10954,4,A,VOICE
10954,8,A,DATA
10955,2,A,DATA
10955,8,A,VOICE
10956,2,A,DATA
10956,5,A,VOICE
10957,6,A,DATA
10957,7,A,VOICE
10958,2,A,VOICE
10958,3,A,DATA
10959,4,A,VOICE
10959,7,A,DATA
1096,1,A,DATA
1096,8,A,VOICE
10960,1,A,DATA
10960,3,A,VOICE
10962,1,A,VOICE
10962,2,A,DATA
10963,1,A,DATA
10963,3,A,VOICE
10964,3,A,VOICE
10964,6,A,DATA
10965,2,A,DATA
10965,2,A,VOICE
10966,2,A,DATA
10966,2,A,VOICE
10967,5,A,VOICE
10967,8,A,DATA
10968,1,A,DATA
10968,5,A,VOICE
10969,7,A,VOICE
10969,8,A,DATA
1097,4,A,DATA
1097,8,A,VOICE
10970,1,A,DATA
10970,6,A,VOICE
10971,5,A,VOICE
10971,8,A,DATA
10972,5,A,VOICE
10972,8,A,DATA
10973,3,A,DATA
10973,3,A,VOICE
10974,3,A,VOICE
10974,4,A,DATA
10975,1,A,DATA
10975,2,A,VOICE
10976,1,A,VOICE
10976,2,A,DATA
10977,3,A,DATA
10977,4,A,VOICE
10978,4,A,DATA
10978,5,A,VOICE
10979,2,A,DATA
10979,5,A,VOICE
1098,3,A,DATA
1098,5,A,VOICE
10980,1,A,DATA
10980,4,A,VOICE
10981,2,A,DATA
10981,7,A,VOICE
10982,4,A,DATA
10982,5,A,VOICE
10983,2,A,DATA
10983,4,A,VOICE
10984,1,A,DATA
10984,1,A,VOICE
10985,1,A,DATA
10985,5,A,VOICE
10986,1,A,DATA
10986,5,A,VOICE
10987,4,A,DATA
10987,5,A,VOICE
10988,1,A,DATA
10988,4,A,VOICE
10989,1,A,DATA
10989,6,A,VOICE
1099,1,A,DATA
1099,5,A,VOICE
10990,4,A,DATA
10990,5,A,VOICE
10991,5,A,VOICE
10991,8,A,DATA
10992,2,A,DATA
10992,2,A,VOICE
10993,2,A,VOICE
10993,8,A,DATA
10994,1,A,VOICE
10994,6,A,DATA
10995,1,A,DATA
10995,8,A,VOICE
10997,1,A,DATA
10997,1,A,VOICE
10998,1,A,DATA
10998,4,A,VOICE
10999,1,A,DATA
10999,4,A,VOICE
11,1,A,DATA
11,1,A,VOICE
110,1,A,VOICE
110,5,A,DATA
1100,2,A,DATA
1100,4,A,VOICE
11000,7,A,VOICE
11000,8,A,DATA
11001,6,A,VOICE
11001,8,A,DATA
11002,4,A,VOICE
11002,8,A,DATA
11003,3,A,DATA
11003,4,A,VOICE
11004,3,A,DATA
11004,4,A,VOICE
11005,5,A,VOICE
11005,8,A,DATA
11006,5,A,DATA
11006,7,A,VOICE
11007,5,A,VOICE
11007,8,A,DATA
11008,1,A,DATA
11008,2,A,VOICE
11009,4,A,VOICE
11009,5,A,DATA
1101,2,A,VOICE
1101,8,A,DATA
11010,2,A,VOICE
11010,8,A,DATA
11011,3,A,VOICE
11011,5,A,DATA
11012,1,A,VOICE
11012,4,A,DATA
11013,1,A,DATA
11013,3,A,VOICE
11014,5,A,DATA
11014,7,A,VOICE
11015,1,A,DATA
11015,2,A,VOICE
11016,2,A,DATA
11016,2,A,VOICE
11017,1,A,DATA
11017,5,A,VOICE
11018,1,A,DATA
11018,3,A,VOICE
11019,1,A,DATA
11019,7,A,VOICE
1102,1,A,DATA
1102,2,A,VOICE
11020,1,A,DATA
11020,4,A,VOICE
11021,4,A,VOICE
11021,8,A,DATA
11022,3,A,DATA
11022,4,A,VOICE
11023,2,A,VOICE
11023,8,A,DATA
11024,1,A,DATA
11024,5,A,VOICE
11025,6,A,DATA
11025,6,A,VOICE
11026,5,A,DATA
11026,5,A,VOICE
11027,1,A,DATA
11027,5,A,VOICE
11028,2,A,VOICE
11028,4,A,DATA
11029,4,A,VOICE
11029,8,A,DATA
1103,1,A,DATA
1103,5,A,VOICE
11031,4,A,DATA
11031,6,A,VOICE
11032,1,A,DATA
11032,4,A,VOICE
11033,3,A,VOICE
11033,8,A,DATA
11034,4,A,DATA
11034,7,A,VOICE
11035,4,A,DATA
11035,6,A,VOICE
11036,6,A,VOICE
11036,8,A,DATA
11037,1,A,DATA
11037,7,A,VOICE
11038,4,A,VOICE
11038,8,A,DATA
11039,2,A,DATA
11039,2,A,VOICE
1104,1,A,DATA
1104,5,A,VOICE
11040,5,A,DATA
11040,5,A,VOICE
11041,1,A,DATA
11041,2,A,VOICE
11042,1,A,DATA
11042,8,A,VOICE
11043,1,A,DATA
11043,4,A,VOICE
11044,1,A,DATA
11044,5,A,VOICE
11045,2,A,VOICE
11045,5,A,DATA
11046,1,A,DATA
11046,5,A,VOICE
11047,1,A,DATA
11047,2,A,VOICE
11048,1,A,DATA
11048,5,A,VOICE
11049,1,A,DATA
11049,2,A,VOICE
11050,1,A,DATA
11050,1,A,VOICE
11051,3,A,VOICE
11051,8,A,DATA
11052,5,A,VOICE
11052,8,A,DATA
11053,2,A,DATA
11053,4,A,VOICE
11054,2,A,VOICE
11054,5,A,DATA
11056,3,A,VOICE
11056,4,A,DATA
11057,1,A,VOICE
11057,8,A,DATA
11058,5,A,DATA
11058,8,A,VOICE
11059,2,A,VOICE
11059,8,A,DATA
1106,1,A,DATA
1106,2,A,VOICE
11060,8,A,DATA
11060,8,A,VOICE
11061,2,A,VOICE
11061,7,A,DATA
11062,5,A,VOICE
11062,6,A,DATA
11063,1,A,DATA
11063,5,A,VOICE
11064,1,A,DATA
11064,5,A,VOICE
11065,1,A,DATA
11065,2,A,VOICE
11066,1,A,DATA
11066,4,A,VOICE
11067,1,A,DATA
11067,6,A,VOICE
11068,1,A,VOICE
11068,3,A,DATA
11069,6,A,DATA
11069,6,A,VOICE
1107,1,A,DATA
1107,8,A,VOICE
11070,1,A,DATA
11070,4,A,VOICE
11071,5,A,DATA
11071,5,A,VOICE
11072,1,A,DATA
11072,1,A,VOICE
11074,2,A,VOICE
11074,5,A,DATA
11075,1,A,DATA
11075,5,A,VOICE
11076,4,A,DATA
11076,5,A,VOICE
11077,1,A,DATA
11077,2,A,VOICE
11078,5,A,DATA
11078,7,A,VOICE
11079,4,A,DATA
11079,5,A,VOICE
1108,1,A,DATA
1108,5,A,VOICE
11080,3,A,DATA
11080,3,A,VOICE
11083,4,A,VOICE
11083,7,A,DATA
11084,2,A,VOICE
11084,6,A,DATA
11086,4,A,VOICE
11086,8,A,DATA
11087,3,A,VOICE
11087,8,A,DATA
11088,1,A,DATA
11088,2,A,VOICE
1109,2,A,DATA
1109,6,A,VOICE
11090,1,A,DATA
11090,2,A,VOICE
11091,1,A,VOICE
11091,4,A,DATA
11092,6,A,VOICE
11092,8,A,DATA
11093,1,A,DATA
11093,4,A,VOICE
11094,1,A,DATA
11094,6,A,VOICE
11095,3,A,DATA
11095,6,A,VOICE
11096,1,A,DATA
11096,6,A,VOICE
11097,5,A,VOICE
11097,8,A,DATA
11098,1,A,DATA
11098,4,A,VOICE
11099,2,A,VOICE
11099,3,A,DATA
111,1,A,DATA
111,5,A,VOICE
1110,3,A,DATA
1110,5,A,VOICE
11100,1,A,VOICE
11100,2,A,DATA
11101,2,A,DATA
11101,2,A,VOICE
11102,2,A,VOICE
11102,7,A,DATA
11103,8,A,DATA
11103,8,A,VOICE
11104,6,A,DATA
11104,8,A,VOICE
11106,4,A,VOICE
11106,7,A,DATA
11107,4,A,VOICE
11107,8,A,DATA
11108,1,A,DATA
11108,6,A,VOICE
11109,2,A,VOICE
11109,6,A,DATA
1111,6,A,VOICE
1111,8,A,DATA
11110,2,A,VOICE
11110,6,A,DATA
11111,4,A,DATA
11111,4,A,VOICE
11112,1,A,DATA
11112,3,A,VOICE
11114,1,A,DATA
11114,1,A,VOICE
11115,2,A,DATA
11115,5,A,VOICE
11116,4,A,DATA
11116,7,A,VOICE
11117,5,A,DATA
11117,5,A,VOICE
11118,1,A,DATA
11118,8,A,VOICE
11119,2,A,DATA
11119,4,A,VOICE
1112,1,A,DATA
1112,8,A,VOICE
11120,1,A,DATA
11120,4,A,VOICE
11121,1,A,DATA
11121,1,A,VOICE
11122,4,A,VOICE
11122,7,A,DATA
11123,1,A,DATA
11123,4,A,VOICE
11124,1,A,VOICE
11124,6,A,DATA
11125,1,A,DATA
11125,1,A,VOICE
11126,1,A,DATA
11126,7,A,VOICE
11127,1,A,DATA
11127,2,A,VOICE
11128,1,A,DATA
11128,3,A,VOICE
11129,4,A,VOICE
11129,8,A,DATA
1113,1,A,DATA
1113,2,A,VOICE
11130,2,A,VOICE
11130,4,A,DATA
11131,1,A,DATA
11131,4,A,VOICE
11132,4,A,DATA
11132,5,A,VOICE
11133,2,A,VOICE
11133,8,A,DATA
11134,1,A,VOICE
11134,6,A,DATA
11135,5,A,DATA
11135,5,A,VOICE
11136,1,A,DATA
11136,6,A,VOICE
11138,2,A,VOICE
11138,4,A,DATA
11139,3,A,VOICE
11139,8,A,DATA
1114,1,A,VOICE
1114,5,A,DATA
11140,4,A,DATA
11140,7,A,VOICE
11141,1,A,DATA
11141,3,A,VOICE
11142,2,A,VOICE
11142,8,A,DATA
11143,1,A,DATA
11143,5,A,VOICE
11144,4,A,VOICE
11144,5,A,DATA
11145,1,A,DATA
11145,4,A,VOICE
11146,4,A,DATA
11146,5,A,VOICE
11147,1,A,DATA
11147,2,A,VOICE
11148,2,A,DATA
11148,5,A,VOICE
1115,1,A,DATA
1115,1,A,VOICE
11150,3,A,VOICE
11150,7,A,DATA
11151,1,A,DATA
11151,1,A,VOICE
11152,2,A,VOICE
11152,3,A,DATA
11153,1,A,DATA
11153,1,A,VOICE
11154,2,A,VOICE
11154,5,A,DATA
11155,1,A,DATA
11155,1,A,VOICE
11156,1,A,VOICE
11156,5,A,DATA
11157,8,A,DATA
11157,8,A,VOICE
11158,1,A,DATA
11158,6,A,VOICE
11159,1,A,VOICE
11159,4,A,DATA
1116,1,A,DATA
1116,4,A,VOICE
11161,2,A,VOICE
11161,8,A,DATA
11162,4,A,DATA
11162,4,A,VOICE
11163,1,A,DATA
11163,3,A,VOICE
11164,3,A,VOICE
11164,4,A,DATA
11165,3,A,VOICE
11165,6,A,DATA
11166,1,A,VOICE
11166,2,A,DATA
11167,2,A,DATA
11167,5,A,VOICE
11168,4,A,VOICE
11168,6,A,DATA
11169,1,A,DATA
11169,7,A,VOICE
1117,1,A,DATA
1117,5,A,VOICE
11170,1,A,DATA
11170,2,A,VOICE
11171,1,A,DATA
11171,1,A,VOICE
11172,2,A,VOICE
11172,4,A,DATA
11174,1,A,DATA
11174,2,A,VOICE
11175,1,A,DATA
11175,3,A,VOICE
11176,3,A,VOICE
11176,8,A,DATA
11177,1,A,DATA
11177,1,A,VOICE
11178,3,A,VOICE
11178,4,A,DATA
11179,1,A,DATA
11179,2,A,VOICE
1118,1,A,DATA
1118,6,A,VOICE
11180,4,A,DATA
11180,5,A,VOICE
11181,6,A,VOICE
11181,8,A,DATA
11182,2,A,VOICE
11182,8,A,DATA
11183,5,A,DATA
11183,5,A,VOICE
11184,5,A,VOICE
11184,6,A,DATA
11185,1,A,DATA
11185,4,A,VOICE
11187,1,A,DATA
11187,2,A,VOICE
11188,1,A,DATA
11188,8,A,VOICE
11189,3,A,DATA
11189,4,A,VOICE
1119,1,A,VOICE
1119,5,A,DATA
11190,2,A,VOICE
11190,8,A,DATA
11191,1,A,DATA
11191,8,A,VOICE
11192,2,A,VOICE
11192,8,A,DATA
11193,4,A,VOICE
11193,8,A,DATA
11194,3,A,DATA
11194,5,A,VOICE
11195,1,A,VOICE
11195,8,A,DATA
11196,1,A,DATA
11196,6,A,VOICE
11197,4,A,DATA
11197,5,A,VOICE
11199,1,A,DATA
11199,1,A,VOICE
112,2,A,VOICE
112,8,A,DATA
11200,1,A,DATA
11200,3,A,VOICE
11201,2,A,VOICE
11201,5,A,DATA
11202,1,A,DATA
11202,3,A,VOICE
11203,8,A,DATA
11203,8,A,VOICE
11204,1,A,DATA
11204,3,A,VOICE
11205,1,A,DATA
11205,5,A,VOICE
11206,5,A,DATA
11206,8,A,VOICE
11207,4,A,VOICE
11207,7,A,DATA
11209,1,A,DATA
11209,5,A,VOICE
1121,4,A,DATA
1121,6,A,VOICE
11210,1,A,DATA
11210,6,A,VOICE
11211,1,A,DATA
11211,1,A,VOICE
11212,4,A,DATA
11212,5,A,VOICE
11214,1,A,DATA
11214,3,A,VOICE
11216,6,A,DATA
11216,7,A,VOICE
11217,1,A,DATA
11217,1,A,VOICE
11219,1,A,DATA
11219,4,A,VOICE
1122,7,A,VOICE
1122,8,A,DATA
11220,2,A,VOICE
11220,4,A,DATA
11221,4,A,VOICE
11221,8,A,DATA
11222,8,A,DATA
11222,8,A,VOICE
11223,4,A,VOICE
11223,6,A,DATA
11224,4,A,DATA
11224,5,A,VOICE
11225,3,A,VOICE
11225,7,A,DATA
11226,1,A,DATA
11226,1,A,VOICE
11227,2,A,VOICE
11227,5,A,DATA
11228,4,A,DATA
11228,4,A,VOICE
11229,1,A,DATA
11229,5,A,VOICE
1123,1,A,DATA
1123,5,A,VOICE
11230,2,A,DATA
11230,6,A,VOICE
11231,2,A,DATA
11231,2,A,VOICE
11232,1,A,VOICE
11232,8,A,DATA
11233,4,A,DATA
11233,4,A,VOICE
11234,4,A,DATA
11234,4,A,VOICE
11235,1,A,DATA
11235,1,A,VOICE
11236,4,A,VOICE
11236,8,A,DATA
11237,2,A,VOICE
11237,4,A,DATA
11238,2,A,VOICE
11238,3,A,DATA
11239,1,A,DATA
11239,8,A,VOICE
1124,6,A,VOICE
1124,8,A,DATA
11240,3,A,DATA
11240,5,A,VOICE
11241,1,A,DATA
11241,5,A,VOICE
11242,2,A,VOICE
11242,4,A,DATA
11243,4,A,DATA
11243,5,A,VOICE
11244,2,A,VOICE
11244,4,A,DATA
11245,1,A,DATA
11245,5,A,VOICE
11246,4,A,DATA
11246,6,A,VOICE
11247,1,A,DATA
11247,3,A,VOICE
11248,2,A,VOICE
11248,5,A,DATA
11249,7,A,VOICE
11249,8,A,DATA
1125,1,A,DATA
1125,5,A,VOICE
11250,1,A,DATA
11250,4,A,VOICE
11251,5,A,DATA
11251,6,A,VOICE
11252,1,A,DATA
11252,8,A,VOICE
11254,3,A,VOICE
11254,8,A,DATA
11255,4,A,VOICE
11255,8,A,DATA
11256,1,A,DATA
11256,5,A,VOICE
11257,1,A,VOICE
11257,5,A,DATA
